Date,State,Region,Category,Sales,Quantity
5/21/2016,California,West,Cameras ,55.176,3
5/21/2016,California,West,Cameras ,66.26,2
12/26/2019,Massachusetts,East,Mobile Phones,22.2,5
10/21/2017,Florida,South,Laptops,683.952,3
10/21/2017,Florida,South,Laptops,45.696,3
9/3/2019,Pennsylvania,East,Mobile Phones,36.336,3
9/3/2019,Pennsylvania,East,Mobile Phones,666.248,1
9/3/2019,Pennsylvania,East,Mobile Phones,52.512,6
11/7/2019,California,West,Laptops,190.72,1
9/7/2017,California,West,Laptops,47.94,3
5/29/2016,Alabama,South,Cameras ,979.95,5
5/29/2016,Alabama,South,Mobile Phones,22.75,5
7/10/2016,Arizona,West,Mobile Phones,16.768,2
9/3/2017,Illinois,Central,Mobile Phones,42.616,7
12/3/2019,New York,East,Mobile Phones,10.752,4
12/7/2019,Kentucky,South,Mobile Phones,152.94,3
12/7/2019,Kentucky,South,Laptops,283.92,4
2/1/2018,Wisconsin,Central,Cameras ,468.9,6
7/14/2016,Arizona,West,Cameras ,380.864,8
12/18/2019,Ohio,East,Mobile Phones,646.776,9
5/11/2018,Texas,Central,Cameras ,58.112,2
5/11/2018,Texas,Central,Cameras ,100.792,1
5/11/2018,Texas,Central,Laptops,66.112,4
11/19/2017,New York,East,Mobile Phones,41.28,6
11/19/2017,New York,East,Mobile Phones,13.36,2
11/15/2019,Illinois,Central,Mobile Phones,250.272,9
11/15/2019,Illinois,Central,Mobile Phones,11.364,3
11/15/2019,Illinois,Central,Mobile Phones,8.72,5
4/15/2016,California,West,Laptops,1121.568,2
9/11/2017,Florida,South,Laptops,34.504,1
11/24/2017,Texas,Central,Mobile Phones,10.824,3
6/29/2017,California,West,Mobile Phones,1295.78,2
3/3/2018,North Carolina,South,Mobile Phones,19.456,4
6/10/2016,California,West,Mobile Phones,20.7,2
6/10/2016,California,West,Laptops,1335.68,4
6/10/2016,California,West,Mobile Phones,32.4,5
11/20/2017,California,West,Laptops,42.6,3
11/20/2017,California,West,Mobile Phones,84.056,7
9/14/2018,Florida,South,Mobile Phones,13,5
9/14/2018,Florida,South,Laptops,13.128,3
12/7/2019,Washington,West,Mobile Phones,3.96,2
12/7/2019,Washington,West,Mobile Phones,2.61,1
12/7/2017,California,West,Cameras ,374.376,3
10/1/2017,Washington,West,Mobile Phones,91.84,8
10/1/2017,Washington,West,Mobile Phones,81.088,7
10/1/2017,Washington,West,Mobile Phones,19.44,3
10/1/2017,Washington,West,Laptops,451.152,3
12/28/2017,New York,East,Mobile Phones,72.45,7
12/28/2017,New York,East,Mobile Phones,13.96,4
12/28/2017,New York,East,Mobile Phones,33.264,7
12/28/2017,New York,East,Cameras ,14.85,3
11/3/2016,Washington,West,Mobile Phones,8.82,3
9/18/2019,California,West,Mobile Phones,160.72,14
9/18/2019,California,West,Mobile Phones,19.92,4
9/18/2019,California,West,Mobile Phones,7.3,2
7/20/2017,Illinois,Central,Mobile Phones,69.712,2
7/20/2017,Illinois,Central,Laptops,8.792,1
9/10/2019,California,West,Mobile Phones,51.52,4
12/1/2017,Colorado,West,Cameras ,470.376,3
12/1/2017,Colorado,West,Cameras ,105.584,2
12/1/2017,Colorado,West,Mobile Phones,31.152,3
12/1/2017,Colorado,West,Mobile Phones,6.783,7
12/1/2017,Colorado,West,Cameras ,406.368,4
7/3/2019,Kentucky,South,Laptops,70.98,1
7/3/2019,Kentucky,South,Mobile Phones,294.93,3
3/20/2016,Oregon,West,Cameras ,84.784,2
3/20/2016,Oregon,West,Mobile Phones,20.736,4
3/20/2016,Oregon,West,Mobile Phones,16.821,3
3/20/2016,Oregon,West,Mobile Phones,10.368,2
1/9/2018,Texas,Central,Mobile Phones,9.344,2
1/9/2018,Texas,Central,Cameras ,31.2,3
8/8/2018,California,West,Mobile Phones,76.12,2
8/8/2018,California,West,Cameras ,1199.976,3
8/8/2018,California,West,Cameras ,445.96,5
8/8/2018,California,West,Laptops,327.76,8
7/14/2016,Pennsylvania,East,Mobile Phones,11.632,2
7/16/2016,Pennsylvania,East,Cameras ,143.982,3
7/16/2016,Pennsylvania,East,Cameras ,494.376,4
7/16/2016,Pennsylvania,East,Mobile Phones,5.84,2
3/15/2018,Florida,South,Mobile Phones,142.776,1
3/15/2018,Florida,South,Laptops,45.696,3
3/15/2018,Florida,South,Mobile Phones,7.218,3
3/15/2018,Florida,South,Mobile Phones,43.188,4
3/15/2018,Florida,South,Mobile Phones,131.904,3
5/23/2018,Pennsylvania,East,Mobile Phones,3.282,2
5/23/2018,Pennsylvania,East,Mobile Phones,21.168,9
5/23/2018,Pennsylvania,East,Cameras ,55.188,2
4/28/2016,Texas,Central,Cameras ,369.576,3
4/28/2016,Texas,Central,Mobile Phones,15.712,4
9/11/2016,Pennsylvania,East,Mobile Phones,8.448,2
9/11/2016,Pennsylvania,East,Cameras ,728.946,9
11/14/2017,Ohio,East,Cameras ,119.94,10
11/14/2017,Ohio,East,Mobile Phones,3.648,2
8/18/2017,New York,East,Laptops,40.48,2
8/18/2017,New York,East,Laptops,9.94,2
8/18/2017,New York,East,Mobile Phones,107.424,9
8/18/2017,New York,East,Cameras ,37.91,1
8/18/2017,New York,East,Laptops,88.02,3
12/26/2018,Illinois,Central,Mobile Phones,8.69,5
11/29/2019,Michigan,Central,Laptops,301.96,2
11/29/2019,Michigan,Central,Mobile Phones,555.21,5
11/29/2019,Michigan,Central,Mobile Phones,523.48,4
11/29/2019,Michigan,Central,Mobile Phones,161.82,9
9/15/2017,New York,East,Laptops,35.56,7
5/19/2017,Washington,West,Mobile Phones,97.16,2
12/17/2017,California,West,Mobile Phones,15.24,5
12/17/2017,California,West,Mobile Phones,13.23,3
12/11/2016,Colorado,West,Mobile Phones,243.384,3
12/11/2016,Colorado,West,Cameras ,119.8,5
12/11/2016,Colorado,West,Cameras ,300.768,4
9/24/2017,Florida,South,Cameras ,17.88,3
9/24/2017,Florida,South,Mobile Phones,235.944,3
10/4/2019,Georgia,South,Laptops,392.94,3
8/15/2016,Colorado,West,Mobile Phones,18.882,3
8/15/2016,Colorado,West,Mobile Phones,122.328,3
5/20/2016,California,West,Laptops,1049.2,5
5/20/2016,California,West,Mobile Phones,15.424,4
12/18/2016,Minnesota,Central,Laptops,18.84,3
7/30/2017,California,West,Mobile Phones,330.4,2
7/30/2017,California,West,Mobile Phones,26.25,7
6/10/2017,Michigan,Central,Cameras ,132.52,4
7/21/2017,New Jersey,East,Mobile Phones,6.48,1
12/30/2017,Indiana,Central,Mobile Phones,209.3,2
4/1/2016,Arizona,West,Mobile Phones,31.56,5
4/1/2016,Arizona,West,Mobile Phones,30.144,2
12/11/2016,Washington,West,Laptops,14.8,4
12/11/2016,Washington,West,Cameras ,302.376,3
12/11/2016,Washington,West,Cameras ,316,4
10/23/2016,New York,East,Mobile Phones,379.4,10
6/19/2017,New York,East,Mobile Phones,97.82,2
6/19/2017,New York,East,Cameras ,103.12,8
8/22/2016,Ohio,East,Mobile Phones,113.552,2
8/22/2016,Ohio,East,Mobile Phones,3.318,2
8/22/2016,Ohio,East,Mobile Phones,134.288,2
9/19/2016,Illinois,Central,Laptops,701.372,2
9/19/2016,Illinois,Central,Mobile Phones,2.308,2
8/24/2019,Texas,Central,Mobile Phones,999.432,7
8/24/2019,Texas,Central,Mobile Phones,724.08,14
8/24/2019,Texas,Central,Laptops,918.785,5
8/24/2019,Texas,Central,Mobile Phones,2.724,3
3/26/2016,New York,East,Mobile Phones,459.95,5
11/4/2016,Kentucky,South,Mobile Phones,10.74,3
6/8/2017,Texas,Central,Mobile Phones,23.76,3
6/8/2017,Texas,Central,Mobile Phones,85.056,3
6/8/2017,Texas,Central,Cameras ,381.576,3
12/24/2018,Ohio,East,Laptops,30.36,5
6/9/2017,Illinois,Central,Laptops,23.976,3
6/9/2017,Illinois,Central,Laptops,108.925,1
6/9/2017,Illinois,Central,Mobile Phones,36.352,8
6/15/2017,Illinois,Central,Mobile Phones,19.56,5
12/5/2017,Indiana,Central,Mobile Phones,61.44,3
12/5/2017,Indiana,Central,Mobile Phones,38.9,5
12/5/2017,Indiana,Central,Cameras ,99.39,3
3/18/2017,Texas,Central,Mobile Phones,2.688,3
3/18/2017,Texas,Central,Cameras ,27.816,3
3/18/2017,Texas,Central,Laptops,82.524,3
3/18/2017,Texas,Central,Mobile Phones,182.994,3
11/19/2016,New York,East,Mobile Phones,14.352,3
11/19/2016,New York,East,Mobile Phones,64.96,2
11/19/2016,New York,East,Mobile Phones,68.6,4
11/4/2017,North Carolina,South,Cameras ,7999.98,4
11/4/2017,North Carolina,South,Mobile Phones,167.44,2
7/5/2018,Mississippi,South,Cameras ,479.97,3
7/5/2018,Mississippi,South,Mobile Phones,14.62,2
7/5/2018,Mississippi,South,Mobile Phones,19.44,3
12/25/2017,New York,East,Laptops,191.984,2
6/21/2018,Virginia,South,Laptops,104.01,1
6/21/2018,Virginia,South,Cameras ,284.82,1
6/21/2018,Virginia,South,Mobile Phones,36.84,3
3/28/2019,California,West,Cameras ,166.24,1
3/28/2019,California,West,Mobile Phones,33.4,5
5/14/2019,Pennsylvania,East,Mobile Phones,198.272,8
5/14/2019,Pennsylvania,East,Mobile Phones,47.36,4
5/14/2019,Pennsylvania,East,Mobile Phones,200.984,7
5/14/2019,Pennsylvania,East,Mobile Phones,97.696,4
5/14/2019,Pennsylvania,East,Mobile Phones,2.696,1
5/14/2019,Pennsylvania,East,Mobile Phones,18.588,2
5/14/2019,Pennsylvania,East,Mobile Phones,4.896,3
9/2/2017,Ohio,East,Laptops,15.072,3
11/4/2016,Washington,West,Laptops,209.88,3
4/9/2019,California,West,Laptops,369.912,3
9/12/2018,North Carolina,South,Mobile Phones,10.368,2
9/12/2018,North Carolina,South,Mobile Phones,166.84,5
9/12/2018,North Carolina,South,Cameras ,15.216,1
12/2/2018,New York,East,Cameras ,119.96,4
12/2/2018,New York,East,Laptops,883.92,5
12/2/2018,New York,East,Mobile Phones,46.72,8
4/5/2018,New York,East,Mobile Phones,55.48,1
9/3/2017,Florida,South,Mobile Phones,24.448,4
5/19/2017,New York,East,Mobile Phones,281.34,6
5/19/2017,New York,East,Cameras ,307.98,2
5/19/2017,New York,East,Cameras ,299.97,3
7/1/2018,Washington,West,Mobile Phones,19.92,5
1/11/2018,Delaware,East,Laptops,9.94,2
9/24/2017,Ohio,East,Laptops,103.056,3
6/2/2018,Utah,West,Mobile Phones,59.808,3
6/2/2018,Utah,West,Laptops,73.32,6
2/13/2016,California,West,Mobile Phones,146.82,3
12/15/2016,Michigan,Central,Laptops,1652.94,3
12/15/2016,Michigan,Central,Mobile Phones,296.37,3
10/7/2018,Pennsylvania,East,Laptops,129.92,5
7/7/2016,Florida,South,Mobile Phones,45.584,7
9/16/2017,Texas,Central,Mobile Phones,17.568,2
9/16/2017,Texas,Central,Cameras ,55.992,1
12/3/2016,New York,East,Mobile Phones,182.72,8
12/3/2016,New York,East,Laptops,400.032,2
12/3/2016,New York,East,Mobile Phones,33.63,3
12/3/2016,New York,East,Laptops,542.646,3
12/3/2016,New York,East,Mobile Phones,6.3,2
1/21/2017,Washington,West,Mobile Phones,242.94,3
1/21/2017,Washington,West,Cameras ,179.97,3
1/21/2017,Washington,West,Mobile Phones,99.696,6
1/21/2017,Washington,West,Mobile Phones,27.936,4
1/21/2017,Washington,West,Laptops,84.98,1
1/21/2017,Washington,West,Mobile Phones,18.72,5
9/8/2018,California,West,Cameras ,49.98,2
1/4/2018,Illinois,Central,Mobile Phones,11.784,3
1/4/2018,Illinois,Central,Mobile Phones,272.736,3
1/4/2018,Illinois,Central,Mobile Phones,3.54,2
8/27/2016,Texas,Central,Mobile Phones,51.52,5
8/27/2016,Texas,Central,Mobile Phones,3.528,1
8/27/2016,Texas,Central,Mobile Phones,4.624,1
8/27/2016,Texas,Central,Mobile Phones,55.168,4
5/27/2018,California,West,Laptops,567.12,10
5/27/2018,California,West,Mobile Phones,359.32,4
3/20/2016,Illinois,Central,Cameras ,11.992,1
10/2/2017,Michigan,Central,Mobile Phones,58.05,3
10/2/2017,Michigan,Central,Laptops,157.74,11
10/2/2017,Michigan,Central,Mobile Phones,56.98,7
10/2/2017,Michigan,Central,Mobile Phones,2.88,1
4/7/2016,California,West,Cameras ,1199.976,3
12/7/2019,California,West,Laptops,79.92,4
9/18/2016,Florida,South,Laptops,383.438,4
12/29/2018,Minnesota,Central,Mobile Phones,24.56,2
12/29/2018,Minnesota,Central,Cameras ,119.8,4
7/23/2017,New York,East,Mobile Phones,13.128,3
9/18/2017,Wisconsin,Central,Mobile Phones,22.72,4
8/31/2019,California,West,Mobile Phones,58.32,9
11/3/2017,Georgia,South,Mobile Phones,12.39,3
2/8/2019,Ohio,East,Cameras ,107.982,3
1/13/2018,Louisiana,South,Mobile Phones,11.36,2
1/13/2018,Louisiana,South,Mobile Phones,50.94,3
1/13/2018,Louisiana,South,Cameras ,646.74,6
1/13/2018,Louisiana,South,Mobile Phones,5.64,3
1/13/2018,Louisiana,South,Mobile Phones,572.58,6
5/14/2018,Florida,South,Laptops,310.88,2
5/19/2016,Virginia,South,Laptops,641.96,2
1/30/2017,Iowa,Central,Mobile Phones,18.28,2
1/30/2017,Iowa,Central,Cameras ,207,3
1/30/2017,Iowa,Central,Mobile Phones,32.35,5
1/30/2017,Iowa,Central,Mobile Phones,7.71,1
1/30/2017,Iowa,Central,Mobile Phones,40.3,2
1/30/2017,Iowa,Central,Laptops,34.58,7
6/29/2018,Ohio,East,Mobile Phones,32.76,7
8/21/2019,California,West,Laptops,544.008,3
8/21/2019,California,West,Mobile Phones,59.94,3
8/21/2019,California,West,Mobile Phones,23.92,4
8/21/2019,California,West,Mobile Phones,4.28,1
10/3/2019,Ohio,East,Mobile Phones,32.07,5
10/3/2019,Ohio,East,Cameras ,24,2
10/3/2019,Ohio,East,Laptops,35.49,1
10/3/2019,Ohio,East,Cameras ,47.984,2
5/23/2019,South Carolina,South,Mobile Phones,186.69,3
3/17/2017,California,West,Mobile Phones,17.456,2
12/12/2019,California,West,Laptops,348.928,2
6/26/2019,Virginia,South,Mobile Phones,143.96,4
6/26/2019,Virginia,South,Mobile Phones,15.42,1
6/26/2019,Virginia,South,Mobile Phones,43.04,8
6/26/2019,Virginia,South,Laptops,332.94,3
5/20/2016,North Carolina,South,Cameras ,1363.96,5
9/20/2018,California,West,Mobile Phones,9.96,2
9/20/2018,California,West,Mobile Phones,21.72,4
9/21/2017,Minnesota,Central,Mobile Phones,20.16,7
12/24/2019,New York,East,Mobile Phones,132.79,7
12/24/2019,New York,East,Mobile Phones,12.96,2
12/24/2019,New York,East,Mobile Phones,21.56,7
11/27/2019,California,West,Laptops,283.92,5
2/20/2017,California,West,Laptops,22.23,1
2/20/2017,California,West,Cameras ,215.968,2
8/18/2016,New York,East,Mobile Phones,355.32,9
3/12/2016,Louisiana,South,Mobile Phones,12.96,2
4/22/2017,California,West,Laptops,18.28,2
11/1/2018,Colorado,West,Mobile Phones,43.176,3
11/1/2018,Colorado,West,Cameras ,1983.968,4
2/3/2019,Nebraska,Central,Laptops,28.4,2
2/3/2019,Nebraska,Central,Cameras ,149.97,3
10/13/2018,Washington,West,Mobile Phones,11.52,4
10/13/2018,Washington,West,Laptops,1298.55,5
10/13/2018,Washington,West,Mobile Phones,213.92,4
10/13/2018,Washington,West,Cameras ,25.78,2
5/14/2017,California,West,Laptops,18.28,2
5/14/2017,California,West,Cameras ,1399.93,7
3/20/2019,Wisconsin,Central,Mobile Phones,51.84,8
9/15/2016,Pennsylvania,East,Mobile Phones,5.344,1
6/28/2018,Pennsylvania,East,Mobile Phones,41.472,8
6/28/2018,Pennsylvania,East,Mobile Phones,3.168,3
6/28/2018,Pennsylvania,East,Laptops,1228.465,5
6/28/2018,Pennsylvania,East,Mobile Phones,31.086,3
6/28/2018,Pennsylvania,East,Mobile Phones,335.52,4
6/20/2017,New Jersey,East,Cameras ,239.97,3
6/20/2017,New Jersey,East,Mobile Phones,9.82,2
5/9/2018,California,West,Cameras ,67.8,4
5/9/2018,California,West,Cameras ,167.97,3
8/21/2017,Minnesota,Central,Mobile Phones,35,7
8/21/2017,Minnesota,Central,Mobile Phones,37.24,4
8/21/2017,Minnesota,Central,Mobile Phones,15.28,2
6/16/2017,Kentucky,South,Laptops,301.96,2
6/16/2017,Kentucky,South,Mobile Phones,180.66,3
6/16/2017,Kentucky,South,Cameras ,191.98,2
6/16/2017,Kentucky,South,Cameras ,65.99,1
7/23/2016,Florida,South,Mobile Phones,35.216,2
7/23/2016,Florida,South,Mobile Phones,23.696,2
7/23/2016,Florida,South,Cameras ,265.475,1
9/8/2018,Texas,Central,Mobile Phones,51.184,4
11/4/2017,Tennessee,South,Mobile Phones,9.664,2
3/7/2016,Texas,Central,Cameras ,21.072,3
11/20/2019,New York,East,Mobile Phones,60.45,3
11/20/2019,New York,East,Mobile Phones,11.52,4
11/20/2019,New York,East,Laptops,186.048,4
11/7/2016,California,West,Mobile Phones,37.44,4
11/7/2016,California,West,Mobile Phones,26.976,4
11/7/2016,California,West,Mobile Phones,11.36,2
11/7/2016,California,West,Mobile Phones,14.62,2
10/13/2019,Kentucky,South,Cameras ,83.72,7
10/13/2019,Kentucky,South,Laptops,287.94,3
1/1/2017,Ohio,East,Laptops,48.896,4
2/7/2018,New Jersey,East,Cameras ,115.36,7
6/20/2016,California,West,Mobile Phones,5.16,2
6/20/2016,California,West,Mobile Phones,38.88,6
5/28/2016,Mississippi,South,Mobile Phones,185.88,6
2/19/2016,New York,East,Laptops,44.46,2
2/19/2016,New York,East,Mobile Phones,242.94,3
8/3/2018,New York,East,Mobile Phones,39.96,2
8/3/2018,New York,East,Mobile Phones,102.3,10
8/3/2018,New York,East,Mobile Phones,21.36,2
4/10/2017,New Jersey,East,Mobile Phones,7.61,1
4/10/2017,New Jersey,East,Mobile Phones,7.16,2
6/9/2018,California,West,Mobile Phones,7.36,2
6/9/2018,California,West,Mobile Phones,23.1,2
1/5/2016,Florida,South,Cameras ,191.472,6
1/5/2016,Florida,South,Mobile Phones,5.248,2
1/5/2016,Florida,South,Cameras ,59.184,2
1/10/2018,Virginia,South,Mobile Phones,2.89,1
1/10/2018,Virginia,South,Laptops,51.94,1
9/29/2016,Pennsylvania,East,Mobile Phones,15.936,4
4/6/2018,Pennsylvania,East,Mobile Phones,44.91,6
9/3/2016,Pennsylvania,East,Mobile Phones,1141.47,5
9/3/2016,Pennsylvania,East,Cameras ,280.782,3
10/19/2019,New Hampshire,East,Mobile Phones,34.44,3
12/10/2018,New York,East,Mobile Phones,11.36,2
12/10/2018,New York,East,Mobile Phones,106.344,7
8/25/2017,North Carolina,South,Mobile Phones,192.16,5
1/17/2016,New Hampshire,East,Laptops,322.59,3
1/17/2016,New Hampshire,East,Cameras ,29.99,1
1/17/2016,New Hampshire,East,Cameras ,371.97,3
9/17/2018,Pennsylvania,East,Mobile Phones,5.892,4
11/30/2017,New York,East,Mobile Phones,68.472,3
11/30/2017,New York,East,Laptops,1242.9,5
10/9/2019,Virginia,South,Mobile Phones,30.84,2
12/23/2017,California,West,Mobile Phones,13.48,4
10/22/2016,Michigan,Central,Laptops,31.4,5
4/29/2018,New York,East,Laptops,17.46,2
4/25/2019,California,West,Mobile Phones,13.944,3
6/26/2017,California,West,Mobile Phones,83.76,12
10/14/2017,Maryland,East,Mobile Phones,37.66,7
12/9/2018,California,West,Mobile Phones,34.68,6
6/20/2017,New York,East,Cameras ,149.95,5
6/20/2017,New York,East,Mobile Phones,51.312,3
6/26/2017,Michigan,Central,Mobile Phones,4.54,1
6/26/2017,Michigan,Central,Mobile Phones,15.92,4
6/26/2017,Michigan,Central,Cameras ,543.92,8
11/10/2016,California,West,Mobile Phones,155.82,7
11/10/2016,California,West,Mobile Phones,70.008,3
10/3/2016,Texas,Central,Mobile Phones,15.648,2
9/9/2018,Michigan,Central,Mobile Phones,103.6,7
10/29/2017,New York,East,Mobile Phones,46.96,8
4/10/2016,Ohio,East,Mobile Phones,8.904,2
11/11/2017,Texas,Central,Mobile Phones,10.44,5
11/11/2017,Texas,Central,Mobile Phones,18.336,4
9/15/2017,Illinois,Central,Cameras ,323.976,3
4/8/2016,California,West,Mobile Phones,20.04,3
4/8/2016,California,West,Mobile Phones,64.96,2
4/8/2016,California,West,Mobile Phones,12.96,2
12/30/2017,New York,East,Laptops,323.136,4
12/30/2017,New York,East,Cameras ,90.93,7
12/30/2017,New York,East,Mobile Phones,52.776,3
9/2/2017,Michigan,Central,Cameras ,1199.8,4
9/2/2017,Michigan,Central,Cameras ,1928.78,7
9/2/2017,Michigan,Central,Mobile Phones,352.38,2
5/31/2019,Connecticut,East,Laptops,22.2,6
11/27/2017,Wisconsin,Central,Laptops,46.94,1
11/27/2017,Wisconsin,Central,Cameras ,143.73,9
6/15/2018,Texas,Central,Laptops,99.918,2
6/15/2018,Texas,Central,Laptops,797.944,4
6/15/2018,Texas,Central,Mobile Phones,8.568,3
3/5/2016,Texas,Central,Mobile Phones,149.352,3
3/5/2016,Texas,Central,Mobile Phones,12.992,1
12/5/2018,Virginia,South,Mobile Phones,24.56,2
4/11/2019,New York,East,Cameras ,85.14,3
4/11/2019,New York,East,Cameras ,21.99,1
4/11/2019,New York,East,Mobile Phones,406.6,5
9/15/2016,New York,East,Mobile Phones,841.568,2
9/13/2018,Pennsylvania,East,Mobile Phones,15.552,3
9/13/2018,Pennsylvania,East,Cameras ,252,5
10/5/2019,Virginia,South,Mobile Phones,46.2,4
10/5/2019,Virginia,South,Mobile Phones,28.84,2
4/14/2017,Ohio,East,Mobile Phones,14.592,3
4/14/2017,Ohio,East,Mobile Phones,89.856,3
4/14/2017,Ohio,East,Mobile Phones,13.872,3
9/2/2017,Pennsylvania,East,Mobile Phones,12.192,3
6/20/2016,Pennsylvania,East,Mobile Phones,45.056,8
6/20/2016,Pennsylvania,East,Mobile Phones,29.718,6
6/20/2016,Pennsylvania,East,Mobile Phones,15.552,3
6/20/2016,Pennsylvania,East,Mobile Phones,447.696,2
11/5/2017,New Mexico,West,Cameras ,159.99,1
12/13/2019,California,West,Mobile Phones,12.96,2
12/13/2019,California,West,Mobile Phones,134.48,4
6/19/2016,California,West,Mobile Phones,17.12,2
12/13/2016,California,West,Mobile Phones,6.096,2
12/13/2016,California,West,Laptops,1114.272,4
5/29/2019,Washington,West,Mobile Phones,32.4,5
5/29/2019,Washington,West,Mobile Phones,540.57,3
5/29/2019,Washington,West,Mobile Phones,167.76,5
7/26/2019,Arizona,West,Laptops,393.165,3
11/28/2017,Pennsylvania,East,Laptops,516.488,7
11/28/2017,Pennsylvania,East,Laptops,1007.232,6
11/28/2017,Pennsylvania,East,Laptops,2065.32,12
11/28/2017,Pennsylvania,East,Mobile Phones,15.552,3
11/28/2017,Pennsylvania,East,Mobile Phones,25.344,6
4/3/2017,Pennsylvania,East,Laptops,25.472,4
12/28/2017,Texas,Central,Mobile Phones,27.168,2
12/28/2017,Texas,Central,Laptops,78.8528,2
11/30/2017,Mississippi,South,Mobile Phones,173.8,5
5/15/2017,Arizona,West,Cameras ,29.592,1
5/15/2017,Arizona,West,Mobile Phones,4.752,2
5/15/2017,Arizona,West,Mobile Phones,15.552,3
9/22/2019,California,West,Laptops,204.6,2
11/14/2017,California,West,Laptops,321.568,2
11/27/2019,Arkansas,South,Mobile Phones,6.24,2
9/1/2016,California,West,Mobile Phones,21.88,2
9/22/2018,Florida,South,Mobile Phones,4.608,2
4/9/2017,New York,East,Mobile Phones,9.82,2
4/9/2017,New York,East,Mobile Phones,35.97,3
4/9/2017,New York,East,Mobile Phones,12.96,2
4/9/2017,New York,East,Mobile Phones,191.6,4
4/9/2017,New York,East,Mobile Phones,8.64,3
4/9/2017,New York,East,Mobile Phones,501.81,3
1/16/2018,Pennsylvania,East,Laptops,127.104,6
1/16/2018,Pennsylvania,East,Cameras ,124.2,3
1/16/2018,Pennsylvania,East,Mobile Phones,18.588,2
1/16/2018,Pennsylvania,East,Mobile Phones,30.072,3
10/5/2017,New York,East,Cameras ,160.93,7
10/5/2017,New York,East,Mobile Phones,75.792,3
7/9/2017,Oregon,West,Mobile Phones,1.08,2
1/7/2017,Michigan,Central,Cameras ,3059.982,2
5/30/2016,North Carolina,South,Mobile Phones,3.282,2
12/9/2019,Indiana,Central,Mobile Phones,34.02,3
10/3/2016,New York,East,Laptops,599.292,6
11/11/2018,Colorado,West,Mobile Phones,3.392,1
