Date,Sales
11/5/2019,62.8
4/25/2017,13.904
4/20/2018,744.1
4/20/2018,44.84
4/20/2018,401.59
11/11/2017,18.24
11/25/2017,359.499
11/25/2017,10.48
12/18/2019,20.736
9/8/2016,35.168
9/8/2016,64.704
6/6/2016,105.52
6/19/2019,5.792
3/5/2019,466.158
3/5/2019,10.312
3/5/2019,2.556
8/4/2017,7.968
8/4/2017,8.784
12/30/2017,3.024
5/23/2019,51.45
12/6/2018,14.016
12/6/2018,214.95
12/6/2018,35.04
12/6/2018,10.776
12/6/2018,4.6
12/6/2018,35.168
8/7/2019,19.152
3/17/2018,4.448
3/17/2018,5.184
3/17/2018,15.552
3/26/2019,40.032
3/26/2019,16.776
12/14/2018,186.304
9/19/2019,66.36
4/25/2017,42.048
4/25/2017,67.92
10/18/2018,52.512
10/18/2018,186.912
10/18/2018,10.048
11/13/2019,17.496
1/31/2016,15.552
11/17/2016,10.776
7/25/2017,3.304
11/11/2017,35.48
9/26/2019,34.44
9/26/2019,629.93
9/26/2019,79.056
4/4/2018,232.55
4/4/2018,99.98
4/4/2018,19.44
4/4/2018,12.96
9/14/2018,464.292
9/14/2018,68.46
9/14/2018,2799.96
9/14/2018,601.3
9/14/2018,16.99
9/14/2018,287.97
9/14/2018,44.82
12/29/2017,101.12
6/21/2019,107.976
11/26/2017,58.73
11/26/2017,93.344
10/23/2016,17.05
12/14/2019,8.096
11/13/2016,30.36
9/29/2017,23.34
9/29/2017,51.55
11/8/2019,119.9
4/1/2016,1317.492
4/1/2016,63.84
4/1/2016,3.592
2/2/2017,86.26
2/2/2017,139.04
2/2/2017,46.8
12/24/2017,8.544
12/24/2017,842.376
6/21/2018,1214.85
3/6/2017,67.78
9/25/2017,39.9
6/30/2018,2.688
6/30/2018,6.6
8/7/2019,28.4
8/7/2019,212.94
6/30/2017,1001.584
6/30/2017,569.058
6/30/2017,14.224
10/26/2019,105.584
10/26/2019,68.72
7/30/2018,1367.84
11/18/2016,301.96
7/6/2019,170.352
11/10/2018,3.9
11/10/2018,12.84
11/10/2018,15.84
11/10/2018,563.94
11/10/2018,62.94
11/10/2018,535.41
5/27/2016,3504.9
5/27/2016,144.12
5/27/2016,314.55
3/8/2019,3.408
10/19/2017,2.072
10/19/2017,328.3992
11/5/2016,53.248
12/26/2016,4.992
4/13/2019,37.68
4/13/2019,258.576
4/13/2019,75.84
9/12/2017,45.36
9/12/2017,45.78
9/24/2017,40.29
9/24/2017,38.71
10/10/2019,1801.632
11/27/2019,748.752
9/13/2019,199.96
9/13/2019,1516.2
11/14/2017,167.952
11/14/2017,45.04
5/5/2017,23.16
11/28/2018,397.6
11/28/2018,85.96
11/28/2018,13.12
11/28/2018,45.66
5/10/2018,158.13
5/10/2018,43.6
3/3/2016,3930.072
3/3/2016,2.304
3/3/2016,431.976
3/3/2016,41.72
8/15/2019,104.23
8/15/2019,70.26
9/12/2019,9.26
9/12/2019,105.98
9/12/2019,1.24
9/12/2019,20.7
9/12/2019,28.9
9/12/2019,27.18
1/12/2019,465.18
5/12/2019,36.63
9/26/2016,51.45
9/26/2016,7.83
9/26/2016,35.4
9/26/2016,29.9
9/9/2017,17.48
4/15/2017,79.14
6/10/2017,8.4
9/1/2017,498.26
6/14/2018,212.94
5/18/2017,706.86
5/18/2017,114.95
5/18/2017,43.19
9/12/2017,166.44
6/21/2016,36.56
6/21/2016,186.144
6/21/2016,353.568
11/26/2018,81.98
3/19/2017,14.624
3/19/2017,697.16
3/19/2017,30.93
3/19/2017,27.496
10/18/2018,605.34
8/22/2017,210.008
11/19/2016,54.96
9/20/2018,164.22
9/20/2018,362.94
9/20/2018,59.98
9/11/2016,332.94
9/11/2016,39.872
9/23/2016,13.68
8/4/2017,3.318
7/25/2016,10.44
8/2/2016,136.464
8/2/2016,333.576
8/2/2016,12.544
5/21/2019,20.768
11/3/2017,43.5
4/16/2019,12.576
12/12/2016,249.95
12/12/2016,49.12
10/30/2019,182.91
3/7/2018,107.648
3/5/2019,99.372
3/5/2019,33.568
8/8/2016,10.56
1/3/2017,38.88
10/9/2017,35.2
10/20/2017,45.528
9/7/2018,196.776
9/7/2018,2.92
9/7/2018,200.795
9/7/2018,46.688
9/7/2018,21.864
9/30/2017,11.76
9/30/2017,167.94
9/30/2017,3.89
11/16/2017,52.44
9/11/2017,32.36
9/11/2017,406.6
1/16/2017,27.92
1/16/2017,399.672
11/26/2016,3.744
11/7/2019,715.2
12/14/2017,159.8
12/14/2017,44.75
9/13/2018,340.116
12/7/2018,105.52
9/7/2017,13.48
10/7/2017,85.52
9/5/2019,6.16
9/5/2019,36.84
3/30/2018,15.84
3/30/2018,44.4
5/5/2017,21.24
5/5/2017,9.552
5/5/2017,89.991
4/30/2017,163.96
9/8/2018,17.904
9/8/2018,966.7
9/8/2018,182.112
6/20/2017,4.464
12/26/2019,51.588
8/15/2017,50.4
3/4/2017,89.568
7/27/2017,14.89
7/27/2017,543.92
9/23/2016,4.08
9/23/2016,18.9
5/30/2016,2275.5
5/30/2016,1979.7
5/30/2016,62.1
11/16/2018,37.296
9/21/2018,8.544
2/21/2016,68.95
2/21/2016,296.37
2/21/2016,39.98
11/19/2017,191.058
11/19/2017,13.04
11/19/2017,1525.188
8/21/2016,9.216
8/21/2016,28.048
4/30/2017,64.96
4/30/2017,30.56
5/2/2016,187.056
10/2/2017,11.808
10/2/2017,9.656
10/2/2017,20.736
10/2/2017,27.36
10/2/2017,2314.116
10/2/2017,34.236
10/2/2017,19.76
9/18/2017,15.96
12/4/2019,16.9
12/4/2019,25.08
1/17/2019,6.68
1/6/2018,19.44
3/5/2019,31.92
12/25/2016,33.568
9/4/2016,63.94
9/4/2016,60.6
9/4/2016,22.72
8/26/2018,10.68
8/26/2018,17.34
8/26/2018,3.38
5/21/2019,26.976
10/16/2017,307.776
11/9/2019,244.55
11/9/2019,12.24
11/9/2019,13.98
11/9/2019,899.95
11/21/2018,1.632
11/21/2018,267.96
10/11/2019,31.95
3/21/2017,725.84
3/21/2017,10.896
3/21/2017,8.544
1/4/2019,32.34
1/4/2019,39.9
12/9/2017,143.856
9/6/2016,41.92
9/6/2016,329.584
9/3/2016,87.28
5/13/2018,279.456
5/13/2018,8
9/29/2016,27.24
8/5/2018,16.36
8/5/2018,15.78
8/5/2018,45.98
4/14/2017,198.272
6/9/2017,720.76
12/29/2016,70.56
12/29/2016,81.96
1/18/2018,64.864
11/20/2016,151.192
6/10/2017,88.776
6/10/2017,11.56
6/10/2017,15.58
9/10/2017,85.056
4/8/2017,273.96
4/8/2017,306.9
10/24/2019,15.552
10/24/2019,347.361
10/24/2019,10.368
5/27/2017,98.16
5/27/2017,31.44
12/5/2018,348.488
12/5/2018,172.736
8/14/2016,15.54
8/14/2016,105.552
9/5/2016,25.92
9/5/2016,15.808
9/5/2016,10.368
6/26/2017,358.2
6/26/2017,545.916
3/12/2017,40.41
2/18/2017,167.976
2/18/2017,109.53
2/18/2017,9.82
11/10/2017,26.352
11/19/2018,22.5
11/19/2018,9.96
11/19/2018,213.08
11/19/2018,1025.88
11/18/2018,21.98
9/24/2016,63.2
11/20/2016,39
9/27/2016,2.907
4/9/2016,556.665
9/21/2017,71.98
9/21/2017,79.98
8/24/2017,24.672
8/24/2017,3.744
2/22/2016,445.96
2/22/2016,36.24
2/22/2016,10.65
12/8/2017,87.92
12/8/2017,22.424
12/8/2017,90.48
12/8/2017,42.76
9/18/2017,10.08
9/18/2017,101.34
9/11/2016,224.75
9/23/2017,73.176
9/23/2017,20.736
9/23/2017,39.984
10/6/2018,15.36
10/23/2019,36.288
10/23/2019,150.384
3/31/2016,280.782
3/31/2016,31.984
12/29/2016,11.232
11/3/2017,26.4
1/20/2017,3.52
12/3/2016,1649.95
12/3/2016,111.9
6/14/2016,599.165
9/2/2016,46.53
9/5/2018,31.984
10/21/2017,161.568
10/21/2017,4.064
10/21/2017,6.216
4/25/2017,8.896
10/19/2019,1640.7
10/19/2019,270
7/5/2018,19.52
7/5/2018,9.81
7/5/2018,213.216
4/4/2016,588.784
11/13/2017,2.064
9/9/2017,6.368
4/17/2019,99.6
4/17/2019,62.296
4/17/2019,10.71
7/25/2016,20.936
8/26/2016,33
8/26/2016,249.95
9/12/2018,357.93
9/12/2018,57.4
9/12/2018,331.96
9/12/2018,40.56
7/22/2016,86.2
5/19/2017,38.016
4/28/2017,8.384
4/28/2017,6.848
12/29/2017,19.6
12/29/2017,68.46
9/4/2017,13.344
9/4/2017,1478.272
3/21/2018,16.272
9/28/2017,9.24
1/19/2018,32.34
1/19/2018,56.064
1/19/2018,108.72
1/19/2018,181.47
2/14/2018,16.176
6/9/2016,122.352
9/26/2018,585.552
9/26/2018,19.44
5/30/2016,123.92
12/19/2017,13.36
12/19/2017,78.256
12/19/2017,102.018
12/26/2017,750.68
6/15/2017,44.4
6/15/2017,84.55
6/15/2017,17.94
11/20/2016,128.4
3/31/2018,1.869
10/8/2017,103.192
10/8/2017,36
10/8/2017,239.96
10/8/2017,40.68
1/30/2017,419.136
12/12/2018,23.472
10/24/2019,3.592
4/1/2017,23.976
4/1/2017,6.264
4/1/2017,20.808
4/1/2017,218.352
1/26/2017,18.16
11/28/2018,7.36
11/28/2018,41.4
11/28/2018,411.332
9/4/2019,7.656
6/12/2017,63.92
7/15/2017,6.56
7/15/2017,7.83
7/15/2017,41.9
7/15/2017,664.146
7/15/2017,8.96
11/2/2017,3.312
11/2/2017,20.136
11/2/2017,8.856
11/2/2017,859.2
10/8/2016,61.96
4/8/2016,17.92
10/8/2019,145.9
5/15/2017,56.704
5/15/2017,11.12
2/24/2018,32.896
2/24/2018,22.776
5/30/2019,239.97
5/30/2019,160.32
5/30/2019,128.85
11/18/2016,1319.96
12/4/2017,239.96
12/4/2017,54.768
12/4/2017,13.392
12/4/2017,23.92
12/4/2017,255.968
6/5/2016,21.552
6/5/2016,58.24
12/10/2016,80.28
4/30/2017,9.78
4/24/2017,1.81
5/8/2019,37.94
3/31/2019,79.96
8/6/2017,115.296
12/2/2017,2479.96
6/6/2016,179.94
6/6/2016,26.85
6/6/2016,323.37
6/6/2016,59.94
6/6/2016,64.14
6/6/2016,11.67
6/6/2016,12.96
4/13/2019,17.43
5/22/2017,181.986
5/22/2017,1.592
5/22/2017,22.344
12/19/2016,455.97
12/19/2016,10.44
12/19/2016,5.214
9/22/2017,67.4
9/7/2017,25.16
9/7/2017,126.56
11/28/2018,43.68
11/28/2018,139.93
11/12/2018,2.672
11/12/2018,16.656
11/12/2018,79.512
11/12/2018,36.288
11/12/2018,67.9932
10/2/2017,10.16
12/14/2019,6.16
12/14/2019,56.3
12/6/2019,6.48
12/6/2019,1325.85
12/6/2019,14.94
3/31/2017,34.54
3/31/2017,2999.95
3/31/2017,64.12
3/13/2017,19.456
3/13/2017,209.986
3/13/2017,29.76
3/13/2017,89.768
3/13/2017,959.984
3/13/2017,15.552
3/13/2017,34.36
12/5/2018,98.376
12/5/2018,29.94
12/5/2018,17.472
12/5/2018,36.738
12/5/2018,179.94
12/12/2016,383.64
12/12/2016,56.52
9/9/2017,6.56
9/9/2017,243.92
9/9/2017,47.52
10/4/2017,19.98
5/9/2016,8
12/15/2018,6.16
11/30/2017,83.56
11/30/2017,546.06
11/30/2017,269.49
3/19/2019,10.9
7/19/2018,6.096
12/8/2016,34.05
12/8/2016,352.38
10/13/2018,245.98
10/13/2018,18.94
11/19/2017,59.913
9/24/2017,391.98
9/24/2017,437.85
9/25/2019,68.62
2/13/2017,25.02
2/13/2017,10.71
10/3/2018,55.984
10/3/2018,14.48
10/3/2018,142.488
8/27/2016,14.16
8/27/2016,79.92
12/3/2019,590.352
9/20/2016,17.088
9/20/2016,98.392
3/25/2017,11.05
12/6/2019,7.78
8/31/2017,659.9
10/5/2019,53.04
8/18/2017,843.9
8/18/2017,1496.16
2/2/2016,117.96
8/23/2016,21.3
8/23/2016,1040.8
8/23/2016,29.34
6/30/2017,19.52
9/18/2019,443.92
9/25/2016,499.95
9/25/2016,3.04
9/25/2016,201.96
9/25/2016,68.64
10/24/2016,100
10/24/2016,359.98
9/29/2018,6.16
9/29/2018,2348.82
6/26/2017,13.872
6/26/2017,273.552
8/21/2016,815.292
2/11/2018,234.45
2/11/2018,1256.22
2/11/2018,17.46
9/23/2016,10.528
12/5/2019,152.8
9/3/2017,82.56
9/3/2017,284.97
3/26/2017,60.84
12/21/2018,1325.76
12/21/2018,572.16
9/23/2018,28.8
4/2/2017,11.12
4/1/2016,7.04
5/15/2019,17.94
3/23/2017,34.76
4/14/2017,74.45
1/4/2019,192.22
11/2/2017,19.44
7/17/2017,32.4
7/17/2017,57.9
7/17/2017,10.56
7/17/2017,1194.165
10/6/2017,40.99
11/4/2018,2.94
12/18/2016,45.24
12/18/2016,18.688
12/18/2016,11.648
12/18/2016,112.776
12/18/2016,377.45
12/18/2016,15.936
12/18/2016,28.68
9/24/2016,21.44
9/24/2016,511.056
7/21/2016,18.656
7/21/2016,11.088
7/21/2016,66.688
7/21/2016,99.488
6/11/2016,14.62
6/11/2016,53.984
6/11/2016,389.97
6/9/2019,355.36
6/9/2019,140.376
10/27/2017,15.84
10/27/2017,8.448
1/22/2016,12.96
5/28/2018,57.408
5/28/2018,27.6
12/29/2018,38.976
7/28/2016,20.44
7/28/2016,109.92
9/24/2016,6.38
9/24/2016,6.48
4/2/2018,15.84
4/2/2018,1049.93
4/2/2018,154.9
11/5/2019,98.352
7/28/2018,14.32
7/28/2018,129.888
7/28/2018,48.944
12/26/2019,275.058
12/10/2019,27.36
12/10/2019,44.75
12/10/2019,134.99
12/10/2019,26.4
12/10/2019,542.94
5/5/2016,71.088
10/14/2017,27.396
10/14/2017,13.456
11/5/2016,11.84
11/3/2017,35.88
11/24/2016,40.752
11/24/2016,139.96
12/14/2018,2.624
12/14/2018,136.53
12/14/2018,263.96
11/3/2018,11.64
9/22/2017,40.176
5/8/2019,79.44
5/8/2019,357.93
5/8/2019,127.764
5/8/2019,2799.944
5/8/2019,19.44
7/31/2017,36.792
3/1/2018,5.94
9/25/2017,177.55
10/9/2019,619.95
10/9/2019,29.16
10/9/2019,57.96
10/9/2019,29.403
3/29/2017,81.4
11/14/2019,8.72
11/14/2019,91.176
11/14/2019,159.968
9/26/2016,12.96
9/22/2018,331.536
9/25/2019,899.91
5/4/2019,946.344
12/8/2017,178.11
12/8/2017,1089.75
12/8/2017,61.06
12/8/2017,459.92
12/8/2017,27.52
6/29/2017,638.82
6/29/2017,30.69
6/29/2017,25.16
6/29/2018,13.92
1/20/2018,19.36
1/20/2018,19.3
12/31/2016,38.376
3/28/2017,12.96
3/28/2017,26.48
3/28/2017,532.72
3/28/2017,26.72
3/28/2017,20.04
3/28/2017,795.48
3/28/2017,21.56
12/8/2016,249.584
12/8/2016,68.112
12/8/2016,16.56
11/18/2017,74.95
5/30/2018,355.455
1/22/2016,44.4
1/22/2016,20.65
2/3/2016,866.4
3/29/2019,5.56
10/14/2018,3.16
10/14/2018,1999.96
8/11/2019,46.152
11/22/2019,32.985
12/30/2016,481.32
12/30/2016,6.384
8/12/2017,542.94
8/12/2017,54.92
11/3/2019,1448.82
9/10/2019,353.88
11/8/2018,333.576
10/8/2016,60.144
9/8/2017,85.2
2/25/2019,3.15
2/25/2019,22.72
9/24/2019,14.91
9/24/2019,1158.12
11/26/2019,599.99
8/31/2016,23.968
4/12/2016,638.288
4/12/2016,13.208
12/4/2016,15.528
12/4/2016,104.85
11/11/2018,30.48
11/11/2018,112.648
4/2/2019,71.976
12/12/2019,2.21
12/12/2019,15.52
12/12/2019,36.44
10/2/2017,217.764
10/2/2017,39.072
10/2/2017,22.638
10/2/2017,95.144
4/10/2017,12.32
4/10/2017,4.419
9/29/2017,35
9/29/2017,72.784
9/29/2017,97.84
9/29/2017,51.75
9/29/2017,46.672
9/29/2018,1395.54
9/29/2018,117.36
9/29/2018,18.9
9/29/2018,77.52
8/20/2018,421.372
7/11/2018,575.968
7/11/2018,10.368
3/22/2019,15.984
5/12/2017,10.272
11/13/2017,61.792
11/13/2017,205.9992
9/4/2016,12.192
9/4/2016,87.168
9/4/2016,31.744
2/6/2016,132.224
3/22/2019,105.52
3/22/2019,91.96
3/22/2019,1487.976
7/2/2019,19.44
6/15/2019,11.672
11/26/2018,279.96
11/26/2018,12.912
11/26/2018,17.088
11/26/2018,93.15
11/26/2018,11.52
5/12/2017,238.62
5/12/2017,7.77
5/12/2017,285.48
5/12/2017,19.168
5/2/2018,26.136
9/3/2017,419.4
9/3/2017,90.801
9/3/2017,181.764
9/3/2017,5.56
12/3/2016,581.96
12/3/2016,29.98
7/18/2019,519.96
7/21/2016,6.264
7/21/2016,363.92
6/9/2019,64.2
6/9/2019,38.52
6/9/2019,72.6
11/27/2017,57.568
3/27/2019,83.7
9/22/2019,32.4
9/22/2019,47.98
11/17/2019,415.968
11/17/2019,304.9
11/17/2019,80.96
11/17/2019,777.21
11/17/2019,32.4
11/17/2019,225.568
11/17/2019,36.6
11/10/2019,715.64
11/10/2019,795.51
11/10/2019,549.99
11/10/2019,74.76
11/10/2019,29.22
9/10/2018,9.64
8/5/2019,33.488
8/5/2019,23.04
8/5/2019,1.362
8/5/2019,14.76
9/3/2017,239.666
11/1/2019,301.96
4/29/2019,7.968
5/1/2016,109.92
5/1/2016,19.44
5/1/2016,11.16
8/5/2018,79.47
8/5/2018,4.56
8/5/2018,1133.35
1/4/2016,4.672
1/4/2016,104.58
11/7/2016,1603.136
6/14/2016,1293.488
9/24/2016,127.95
3/30/2017,59.76
6/4/2017,108.08
6/4/2017,9.54
4/7/2019,11.736
5/21/2018,447.86
5/21/2018,17.94
5/21/2018,245.88
9/5/2016,192.16
9/18/2016,801.568
9/18/2016,368.91
9/18/2016,885.528
3/13/2016,28.28
3/13/2016,4912.59
10/16/2018,14.352
10/16/2018,179.97
10/8/2017,42.76
5/7/2019,45.68
4/14/2016,25.06
11/21/2016,38.432
11/21/2016,21.568
11/21/2016,81.576
9/10/2017,2.78
9/9/2017,99.87
11/1/2018,44.4
11/1/2018,21.4
4/3/2016,71.12
4/3/2016,259.96
1/12/2017,9.78
11/20/2019,24.192
11/27/2016,31.56
11/6/2017,59.94
11/6/2017,45.36
11/6/2017,26.4
11/6/2017,41.4
11/6/2017,16.95
12/2/2016,24.704
12/2/2016,59.7
12/2/2016,14.52
12/2/2016,104.184
12/17/2016,46.53
8/24/2018,25.5
9/17/2019,14.9
9/17/2019,87.71
9/17/2019,199.764
9/17/2019,94.6
9/17/2019,4228.704
9/17/2019,2003.92
9/17/2019,209.97
9/17/2019,659.9
9/17/2019,110.96
9/17/2019,67.8
11/26/2016,313.176
11/19/2017,22.96
6/3/2017,1099.5
4/8/2018,1215.92
10/11/2018,7.31
10/11/2018,8.92
7/7/2017,87.21
7/7/2017,15.552
7/7/2017,683.988
7/7/2017,13.392
7/7/2017,16.776
7/7/2017,527.92
7/4/2016,25.4
7/4/2016,177.48
7/4/2016,71.976
5/19/2017,95.992
5/19/2017,13.216
10/12/2017,435.84
10/12/2017,5.88
8/6/2016,211.168
8/25/2018,6.28
8/25/2018,95.1
8/25/2018,25.92
8/25/2018,48.84
9/14/2019,25.9
3/5/2017,42.68
3/5/2017,299.97
3/5/2017,262.24
3/5/2017,234.36
4/15/2017,20.736
3/30/2018,10.5
11/11/2018,23.968
11/11/2018,521.96
3/12/2016,676.55
3/12/2016,154.9
3/12/2016,30.56
3/12/2016,770.352
2/9/2017,21.12
11/11/2018,575.928
11/11/2018,7.78
11/11/2018,123.92
8/20/2017,17.22
8/20/2017,226.56
8/20/2017,107.88
1/15/2016,81.98
7/20/2018,104.85
7/20/2018,8.704
7/20/2018,19.92
7/20/2018,43.02
2/6/2017,240.784
12/25/2019,414.96
10/8/2016,387.72
7/13/2017,360.38
7/13/2017,13.56
4/24/2017,552
9/7/2018,429.9
9/7/2018,32.06
9/7/2018,161.96
9/7/2018,19.86
11/21/2016,12.96
9/16/2017,20.544
7/19/2016,185.58
7/19/2016,77.56
7/19/2016,87.92
7/19/2016,245.94
7/19/2016,8.6
7/19/2016,504.9
9/15/2017,2357.488
9/15/2017,369.544
9/15/2017,184.752
12/11/2016,64.96
12/11/2016,13.52
12/11/2016,458.43
12/11/2016,387.136
12/11/2016,328.59
12/10/2018,338.352
12/10/2018,25.92
12/10/2018,91.36
12/13/2018,87.96
12/13/2018,5.214
9/21/2017,12.294
9/7/2017,19.76
11/2/2019,109.764
12/11/2017,128.85
4/1/2017,127.95
12/30/2019,68.52
12/30/2019,74.94
12/30/2019,2548.56
12/30/2019,271.44
12/30/2019,287.88
3/10/2016,14.9
3/10/2016,4158.912
4/6/2018,91.96
4/6/2018,33.11
4/6/2018,19.44
4/6/2018,55.48
10/5/2018,91.92
8/13/2016,17.34
8/13/2016,71.98
11/17/2018,7.08
4/24/2017,69.98
8/24/2017,646.272
8/24/2017,10.368
2/23/2017,8.4
2/23/2017,71.96
11/19/2016,18.48
11/14/2016,9.84
7/6/2017,239.24
12/25/2016,21.12
4/23/2017,54.9
12/14/2019,15.24
4/19/2019,19.568
4/19/2019,310.392
9/4/2016,42.6
9/4/2016,113.94
9/4/2016,129.92
9/4/2016,5.28
9/24/2017,859.2
9/24/2017,506.28
2/4/2016,14.368
5/19/2017,314.352
5/19/2017,27.888
9/3/2019,238.152
6/9/2016,692.94
11/7/2019,16.146
11/7/2019,1345.485
6/15/2016,173.488
4/25/2019,57.75
4/25/2019,272.4
9/23/2016,11.952
9/23/2016,28
9/23/2016,12.201
8/18/2016,2.068
8/18/2016,83.84
3/2/2018,11.36
3/2/2018,36.4
12/30/2018,27.968
4/10/2019,142.04
4/10/2019,14.67
12/25/2019,1199.96
12/25/2019,12.6
12/25/2019,17.94
4/5/2019,23.904
1/17/2019,88.96
5/20/2017,518.272
5/20/2017,6.98
5/20/2017,343.2
8/13/2017,17.544
12/31/2019,152.688
12/31/2019,3.488
12/31/2019,5.888
12/25/2017,153.552
12/25/2017,270.62
9/1/2016,468.9
9/1/2016,72.48
9/1/2016,10.95
9/1/2016,191.82
8/5/2017,151.056
2/18/2018,25.16
11/22/2016,6.216
11/22/2016,23.616
11/22/2016,24.032
11/22/2016,2.088
11/22/2016,4.488
12/14/2019,29.22
6/13/2019,6.48
12/28/2017,1.188
9/20/2017,272.646
9/20/2017,212.8
9/20/2017,38.52
9/20/2017,72.64
9/20/2017,45.4
9/20/2017,13.76
9/20/2017,80.991
9/20/2017,11.784
9/20/2017,4.36
9/20/2017,2888.127
9/20/2017,1299.66
9/20/2017,2254.41
9/20/2017,104.85
9/20/2017,59.97
8/22/2017,314.532
6/18/2019,13.632
12/20/2018,19.432
12/20/2018,65.44
9/11/2016,6
9/11/2016,1.908
11/12/2016,1474.802
11/12/2016,110.096
11/12/2016,16.752
11/12/2016,1537.074
11/12/2016,449.372
3/14/2016,41.904
11/13/2016,2279.96
11/13/2016,14.94
9/19/2017,191.976
9/19/2017,23.832
9/19/2017,409.216
9/19/2017,72.588
12/4/2017,61.568
8/31/2019,20.96
6/3/2017,44.75
6/3/2017,11.96
6/3/2017,3.912
3/31/2016,327.996
10/25/2018,49.408
3/26/2017,53.25
3/26/2017,3.76
12/27/2018,767.214
9/15/2017,163.96
8/16/2016,161.28
11/4/2016,192.8
10/18/2019,27.696
10/18/2019,73.164
10/31/2016,32.064
3/30/2018,205.666
4/18/2019,115.44
7/9/2017,274.8
7/9/2017,195.64
7/9/2017,257.98
7/9/2017,119.04
6/27/2017,20.07
12/22/2018,11.76
11/21/2017,11.76
11/21/2017,40.736
6/27/2016,201.584
12/28/2017,340.704
4/8/2016,354.9
3/18/2018,1198.33
7/3/2017,87.92
4/20/2017,51.968
4/20/2017,51.336
4/20/2017,332.704
4/20/2017,42.408
8/3/2016,81.54
8/3/2016,167.28
12/3/2016,772.68
3/19/2018,323.976
3/19/2018,11.808
3/19/2018,26.16
3/19/2018,33.57
3/19/2018,4.992
3/19/2018,20.016
3/19/2018,170.24
4/20/2019,117.456
9/19/2019,22.96
8/27/2018,13.36
12/19/2016,34.248
12/19/2016,3.52
8/2/2018,26.7
8/2/2018,21.2
8/2/2018,838.38
9/21/2019,1690.04
9/21/2019,85.96
9/21/2019,121.96
9/21/2019,23.92
9/21/2019,63.96
9/21/2019,629.95
9/21/2019,113.73
9/21/2019,14.6
9/21/2019,887.84
12/11/2016,403.92
8/7/2019,106.8
11/15/2019,70.95
11/15/2019,34.944
11/15/2019,119.04
4/4/2017,383.84
12/24/2016,799.56
12/13/2017,31.44
12/22/2017,25.92
12/22/2017,6.33
12/22/2017,75.88
10/21/2017,329.988
10/21/2017,71.376
11/13/2019,63.77
11/13/2019,50.97
11/13/2019,96.08
4/16/2019,1439.968
4/16/2019,43.56
12/16/2016,563.92
10/21/2016,235.152
12/1/2017,7.712
10/20/2016,51.016
10/20/2016,25.248
10/20/2016,56.686
9/29/2017,51.168
8/18/2017,2793.528
8/18/2017,1000.02
8/18/2017,65.94
11/12/2017,18.24
11/12/2017,76.12
10/11/2018,7.64
11/28/2019,68.16
11/28/2019,62.24
7/27/2019,29.97
10/20/2016,125.7
10/20/2016,191.98
10/20/2016,20.86
9/14/2017,56.7
12/23/2017,72.704
12/23/2017,12.264
12/23/2017,218.352
10/5/2019,66.294
10/5/2019,291.168
11/2/2018,88.776
1/22/2016,110.376
1/22/2016,55.176
7/11/2017,30.32
9/11/2017,177.568
9/11/2017,19.44
9/11/2017,71.28
9/11/2017,1471.96
9/11/2017,79.96
2/23/2016,57.576
1/22/2016,26.336
12/12/2019,166.5
12/12/2019,360.38
10/29/2016,11.744
5/28/2017,247.44
12/21/2018,18.24
11/24/2016,25.35
11/20/2019,119.04
11/20/2019,22.14
11/20/2019,13.98
5/29/2017,43.41
5/29/2017,6.24
5/29/2017,465.16
5/29/2017,7.98
12/2/2018,2.394
4/7/2018,58.32
4/7/2018,200.97
9/8/2019,21.36
9/9/2017,9.856
9/6/2019,3.444
11/2/2017,384.592
3/28/2019,22.92
8/13/2019,11.36
5/12/2019,14.592
7/23/2017,41.4
9/24/2016,442.372
5/5/2017,34.5
10/6/2016,28.85
11/3/2018,3.488
11/3/2018,143.856
10/1/2019,311.98
10/1/2019,22.45
12/2/2017,39.992
12/2/2017,1159.056
12/2/2017,179.9
12/11/2017,116.312
7/17/2016,12.42
7/17/2016,428.4
7/17/2016,24.75
7/17/2016,87.71
7/17/2016,69.52
7/17/2016,20.784
7/17/2016,12.816
5/12/2017,5.904
11/20/2019,63.824
11/20/2019,141.552
9/24/2016,304.9
9/24/2016,563.24
10/21/2016,661.176
10/24/2016,239.976
7/8/2018,502.488
7/8/2018,196.704
3/13/2019,915.136
3/13/2019,327.76
12/2/2017,701.96
4/22/2019,88.776
4/22/2019,64.14
9/16/2018,33.552
12/28/2018,1737.18
12/28/2018,704.25
12/28/2018,141.76
10/21/2018,36.36
11/30/2017,25.83
6/6/2018,24.588
6/6/2018,13.984
11/23/2017,195.96
6/18/2017,74.352
5/5/2017,6.68
11/4/2016,17.584
11/4/2016,104.784
11/4/2016,47.952
11/4/2016,650.352
11/4/2016,629.184
11/4/2016,15.176
9/11/2018,127.95
2/16/2017,579.51
2/16/2017,14.99
11/24/2018,151.92
11/24/2018,196.62
11/24/2018,144.12
11/24/2018,15.96
11/25/2017,39.96
11/25/2017,34.08
9/28/2017,10.368
10/13/2018,7.752
6/3/2018,15.28
6/17/2018,65.97
10/29/2019,33.4
10/29/2019,210.84
1/20/2018,13.98
1/20/2018,272.94
1/20/2018,19.05
1/20/2018,247.716
1/20/2018,66.58
1/20/2018,43.92
1/20/2018,14.73
1/20/2018,29.7
7/11/2018,49.12
7/11/2018,18.28
8/30/2016,47.04
8/30/2016,339.96
10/5/2017,87.8
10/5/2017,221.382
10/5/2017,5199.96
